seq_id,template,n_holo_seeds,n_apo_seeds,holo_ptm,holo_ptm_sd,holo_iptm,holo_iptm_sd,holo_ranking_score,holo_ranking_score_sd,holo_mean_plddt,holo_mean_plddt_sd,holo_chromophore_plddt,holo_chromophore_plddt_sd,holo_mean_pae,holo_mean_pae_sd,holo_interface_pae,holo_interface_pae_sd,apo_ptm,apo_ptm_sd,apo_ranking_score,apo_ranking_score_sd,apo_mean_plddt,apo_mean_plddt_sd,apo_chromophore_plddt,apo_chromophore_plddt_sd,apo_mean_pae,apo_mean_pae_sd,chromophore_holo_plddt,chromophore_holo_plddt_sd,chromophore_apo_plddt,chromophore_apo_plddt_sd,mean_plddt_diff,mean_plddt_diff_sd,chromophore_plddt_diff,chromophore_plddt_diff_sd,pae_diff,pae_diff_sd,global_rmsd,global_rmsd_sd,chromophore_rmsd,chromophore_rmsd_sd,mean_per_res_rmsd,max_per_res_rmsd,holo_fraction_disordered,holo_fraction_disordered_sd,apo_fraction_disordered,apo_fraction_disordered_sd
0,G4FP_des1_cro_mod4,25,25,0.7408,0.0064031242374328,0.4515999999999999,0.0293938769133981,0.5783999999999999,0.0246102959483762,84.52435464403582,0.2239770123071362,92.7914857142857,0.5683570108438215,11.516466224296906,0.2480730959271811,18.7370665277054,0.7454802726516252,0.7784,0.0047258156262526,0.8588,0.0120138808606267,79.93537161716172,0.4938317878113104,91.92096904761904,0.3093652374067616,10.658941323835354,0.2711257895411444,92.7914857142857,0.5683570108438215,91.92096904761904,0.3093652374067616,4.588983026874104,0.5422504372473537,0.8705166666666457,0.6470985565515239,0.8575249004615522,0.3674907545465673,14.609337264666674,0.9100944218895812,0.1767740775947744,0.1073916899784844,14.609337264666674,16.903361224026728,0.13840000000000002,0.014051334456200236,0.1632,0.020730653631759903
1,G4FP_des1_cro_mod4,25,25,0.7492,0.0049328828623162,0.458,0.0270801280154531,0.584,0.0227303028283097,84.85498715228665,0.2342038580295107,92.39005952380953,0.476606090949018,11.09756085799159,0.166305152910025,17.986811881188117,0.8169441125022335,0.7724000000000001,0.0059721576223896,0.8544000000000002,0.0104403065089105,79.26602147571901,0.4198456138779639,89.99312857142857,0.4192898165552207,10.806582099794136,0.2571087475533558,92.39005952380953,0.476606090949018,89.99312857142857,0.4192898165552207,5.588965676567639,0.4807512731220495,2.396930952380956,0.634789190358984,0.2909787581974541,0.3062063225227102,13.24388272598379,1.4663714857189103,0.1839544209895946,0.0901410950917635,13.24388272598379,15.575403837013887,0.1384,0.007838367176906169,0.16519999999999999,0.019620397549489153
2,G4FP_des1_cro_mod4,25,25,0.7455999999999999,0.0065064070986477,0.4696,0.0322076595444831,0.5908,0.0253179778023443,84.89523043375766,0.3868274220837298,93.77763333333334,0.4449855720763345,11.199567493538057,0.2783731496133173,17.93145388223033,0.7958646702486454,0.7724,0.0043588989435406,0.8652000000000001,0.0126227308191743,79.53459047619047,0.4596797718855281,90.31399047619048,0.4664867924899384,10.837304839394829,0.1935514345182144,93.77763333333334,0.4449855720763345,90.31399047619048,0.4664867924899384,5.360639957567187,0.6007836109254939,3.463642857142858,0.6446875886223137,0.3622626541432279,0.3390483272775387,14.181612833067998,0.9123155319354814,0.1995056166947907,0.1016086684455643,14.181612833067998,15.78535935175367,0.1348,0.014176036117335481,0.1832,0.0224
3,G4FP_des1_cro_mod4,25,25,0.7484000000000001,0.0068799224801834,0.4512,0.0200665559243898,0.5736,0.0193390796058136,85.18900950023573,0.3001120259549126,92.67626190476192,0.626338348568314,11.178864202769958,0.2541011335887715,18.15739239187077,0.8076297061965151,0.7812,0.0033166247903554,0.8552,0.0132664991614216,80.89407642621406,0.2365433581205305,92.20266666666666,0.3045783303220628,10.499121349758738,0.1699052419222161,92.67626190476192,0.626338348568314,92.20266666666666,0.3045783303220628,4.294933074021671,0.3821256186042748,0.473595238095271,0.6964680080154856,0.67974285301122,0.3056716822405136,13.521979636132231,1.5740141892561297,0.1679379603304051,0.1099584986907614,13.521979636132231,16.44880722705268,0.1268,0.024284974778656866,0.1496,0.023745315327449328
4,G4FP_des1_cro_mod4,25,25,0.7780000000000001,0.0081649658092772,0.5016,0.0223009715782369,0.6188,0.0192180470738661,84.88795876944836,0.2053078973068846,91.4849,0.2241678453119153,10.119677905944986,0.2588686550674559,15.278624283480982,0.7489916558177884,0.78,0.005,0.8512000000000001,0.0126885775404495,80.15264665252239,0.3742963744678176,91.19567142857144,0.2995889147570938,10.292496160507142,0.2276625662854895,91.4849,0.2241678453119153,91.19567142857144,0.2995889147570938,4.735312116925968,0.426906440143888,0.2892285714285663,0.3741720736734905,-0.1728182545621557,0.3447364568248162,13.634386865879444,0.7436646849272819,0.2256833106313517,0.0819146699136369,13.634386865879444,15.089917671684605,0.1244,0.011341957503006263,0.1456,0.028576913759186806
5,G4FP_des1_cro_mod4,25,25,0.7600000000000001,0.006454972243679,0.4584,0.0291089905928277,0.5864,0.0264386081328045,85.47364611032532,0.2857820787331107,93.93285238095235,0.1558817399913054,10.688185370934765,0.2269599093987035,16.687407330206707,0.799630093809107,0.7884,0.0074610097618664,0.8323999999999999,0.0109087121146357,80.212672795851,0.9359743902870348,91.39833333333334,0.3214289498822018,9.858397760568137,0.4106961090795639,93.93285238095235,0.1558817399913054,91.39833333333334,0.3214289498822018,5.260973314474313,0.9786314197889848,2.534519047619028,0.3572333784588052,0.8297876103666297,0.4692356492076883,11.18841736831832,1.2119895428300849,0.1638651371064397,0.1009267717607164,11.18841736831832,14.95174049671543,0.138,0.0116619037896906,0.08439999999999999,0.03163289427162807
6,G4FP_des1_cro_mod4,25,25,0.75,0.0040824829046386,0.4784,0.0285306852353742,0.5936,0.0261215109312867,85.09559754832625,0.2789523734792345,93.57243809523808,0.3212657038323576,10.935651132286564,0.1800177205493557,17.101990620114645,0.6208851743922515,0.7728,0.0061373175465073,0.8592,0.0111504857891184,79.61351742102782,0.4661977363446434,91.70701666666666,0.2670508164121416,10.828530928340358,0.2643355418844391,93.57243809523808,0.3212657038323576,91.70701666666666,0.2670508164121416,5.482080127298431,0.543281470365563,1.8654214285714232,0.41776523431862,0.1071202039462058,0.3198119109963324,14.348399236411629,1.2770541992603377,0.1998846112121098,0.0948404622058264,14.348399236411629,16.193645839589827,0.12560000000000002,0.016989408465276242,0.1732,0.01870187156409753
7,G4FP_des1_cro_mod4,25,25,0.7648,0.0058594652770823,0.4664,0.0327719392163478,0.5980000000000001,0.0282842712474618,85.55738722300802,0.2275900114791627,94.57544523809524,0.1589144646628542,10.56363597083446,0.1843019073841801,16.105058190029528,0.5350836384044914,0.7752000000000001,0.0087177978870813,0.8508,0.0144106442141448,79.72472918434701,1.0559261430870992,91.99444523809524,0.4025935231459441,10.765436852596151,0.4497273801316118,94.57544523809524,0.1589144646628542,91.99444523809524,0.4025935231459441,5.832658038661009,1.0801746307796174,2.580999999999989,0.43282254095431,-0.2018008817616916,0.4860266551388825,12.401453194865718,2.4080050972781355,0.2479524889395029,0.1271895652167282,12.401453194865718,17.877909473011336,0.1436,0.01228983319658977,0.1528,0.022719154913860683
8,G4FP_des1_cro_mod4,25,25,0.7655999999999998,0.009609023536933,0.4832000000000001,0.0241039415863879,0.6072,0.0217025344142107,84.9256822017916,0.2330262262056792,92.00179285714286,0.4438421745900492,10.659280544732068,0.3239609101739991,16.678497133923916,0.8704333446311848,0.7767999999999999,0.00556776436283,0.8596,0.0161967074843418,80.12861438000942,0.4004018525503664,92.01802857142856,0.35333881016324,10.649572482000671,0.2278124995447287,92.00179285714286,0.4438421745900492,92.01802857142856,0.35333881016324,4.7970678217821785,0.4632740718251192,-0.0162357142857132,0.5673131328573294,0.009708062731395,0.3960419248887458,14.424743068683735,1.106532365658354,0.1978451797868456,0.0685700876991135,14.424743068683735,16.070595358858387,0.13920000000000002,0.007440430095095308,0.1656,0.028993792439072193
9,G4FP_des1_cro_mod4,25,25,0.7644,0.0104403065089105,0.49,0.0297209241668783,0.6115999999999999,0.0256059888828115,85.24846638378123,0.3538626297525601,92.06108333333331,0.4123644909296014,10.645641449018171,0.3888762588963856,16.556762897342367,1.0946872162568866,0.768,0.0040824829046386,0.8543999999999999,0.0104403065089105,79.58803920320605,0.3643055191743826,92.58868333333332,0.371050082567228,11.316445838643268,0.1848783279651599,92.06108333333331,0.4123644909296014,92.58868333333332,0.371050082567228,5.660427180575184,0.5078752524353928,-0.5275999999999925,0.5547275341577846,-0.670804389625097,0.4305865080148726,14.71351307439338,1.4581875741911268,0.2486654474841035,0.1070192050114509,14.71351307439338,16.959859580115296,0.1332,0.011214276615100952,0.1744,0.022464193731358356
